date,open,high,low,close,volume,source,label,ticker
2011-10-12,2335.488,2421.693,2318.628,2420.0,9150856800,akshare,上证指数,sh000001
2011-10-13,2412.832,2439.64,2406.282,2438.79,8786010400,akshare,上证指数,sh000001
2011-10-14,2429.885,2437.594,2409.288,2431.375,6067316000,akshare,上证指数,sh000001
2011-10-17,2434.486,2452.99,2424.726,2440.402,5826768000,akshare,上证指数,sh000001
2011-10-18,2423.282,2425.646,2378.667,2383.485,7952574400,akshare,上证指数,sh000001
2011-10-19,2387.831,2401.688,2374.417,2377.512,5853463600,akshare,上证指数,sh000001
2011-10-20,2365.909,2368.64,2315.9,2331.366,6542521600,akshare,上证指数,sh000001
2011-10-21,2330.512,2340.315,2313.782,2317.275,4843672400,akshare,上证指数,sh000001
2011-10-24,2322.02,2371.092,2307.146,2370.333,7087407200,akshare,上证指数,sh000001
2011-10-25,2366.398,2414.049,2357.387,2409.672,9088888000,akshare,上证指数,sh000001
2011-10-26,2398.187,2448.981,2394.733,2427.48,10744716800,akshare,上证指数,sh000001
2011-10-27,2432.473,2449.701,2426.315,2435.614,8240896000,akshare,上证指数,sh000001
2011-10-28,2462.085,2483.759,2456.177,2473.41,11003272000,akshare,上证指数,sh000001
2011-10-31,2470.254,2478.307,2455.205,2468.25,8417256000,akshare,上证指数,sh000001
2011-11-01,2450.331,2491.355,2445.527,2470.019,8889241600,akshare,上证指数,sh000001
2011-11-02,2437.87,2505.121,2433.715,2504.108,10546820000,akshare,上证指数,sh000001
2011-11-03,2510.842,2535.24,2507.297,2508.09,13657632000,akshare,上证指数,sh000001
2011-11-04,2525.244,2536.779,2512.904,2528.294,10187367200,akshare,上证指数,sh000001
2011-11-07,2518.898,2536.18,2507.615,2509.799,7886717600,akshare,上证指数,sh000001
2011-11-08,2514.259,2524.82,2500.02,2503.836,7867265600,akshare,上证指数,sh000001
2011-11-09,2512.587,2527.703,2489.025,2524.919,7820857600,akshare,上证指数,sh000001
2011-11-10,2498.594,2507.452,2478.139,2479.536,8711108800,akshare,上证指数,sh000001
2011-11-11,2483.957,2496.527,2472.761,2481.084,6613766800,akshare,上证指数,sh000001
2011-11-14,2498.672,2529.632,2496.335,2528.714,8122980800,akshare,上证指数,sh000001
2011-11-15,2525.948,2534.059,2518.703,2529.761,7922775200,akshare,上证指数,sh000001
2011-11-16,2529.073,2529.458,2456.856,2466.959,9338211200,akshare,上证指数,sh000001
2011-11-17,2467.704,2482.528,2459.165,2463.046,6641428400,akshare,上证指数,sh000001
2011-11-18,2448.387,2448.51,2411.042,2416.562,7218080800,akshare,上证指数,sh000001
2011-11-21,2416.732,2419.244,2396.087,2415.13,5017036800,akshare,上证指数,sh000001
2011-11-22,2400.984,2414.85,2387.826,2412.625,5144323200,akshare,上证指数,sh000001
2011-11-23,2415.197,2418.56,2390.654,2395.065,5054784800,akshare,上证指数,sh000001
2011-11-24,2379.146,2409.719,2370.695,2397.554,5215415200,akshare,上证指数,sh000001
2011-11-25,2393.327,2403.942,2372.622,2380.224,4536255200,akshare,上证指数,sh000001
2011-11-28,2383.893,2396.827,2372.156,2383.034,4606466400,akshare,上证指数,sh000001
2011-11-29,2398.994,2413.326,2388.202,2412.393,5512319200,akshare,上证指数,sh000001
2011-11-30,2406.329,2407.326,2319.44,2333.414,7661110400,akshare,上证指数,sh000001
2011-12-01,2392.485,2423.559,2376.916,2386.86,9865004800,akshare,上证指数,sh000001
2011-12-02,2374.899,2378.299,2344.846,2360.664,5986884400,akshare,上证指数,sh000001
2011-12-05,2363.111,2363.127,2327.61,2333.229,5221496800,akshare,上证指数,sh000001
2011-12-06,2326.66,2331.892,2310.155,2325.905,4591707600,akshare,上证指数,sh000001
2011-12-07,2325.562,2339.847,2317.814,2332.73,4157030400,akshare,上证指数,sh000001
2011-12-08,2329.911,2346.654,2302.642,2329.82,5147352000,akshare,上证指数,sh000001
2011-12-09,2315.513,2331.259,2309.457,2315.27,3998856000,akshare,上证指数,sh000001
2011-12-12,2312.151,2315.811,2290.264,2291.545,3963257600,akshare,上证指数,sh000001
2011-12-13,2283.223,2285.814,2245.868,2248.59,5862748000,akshare,上证指数,sh000001
2011-12-14,2241.387,2256.744,2224.725,2228.525,4407982400,akshare,上证指数,sh000001
2011-12-15,2215.792,2216.909,2179.467,2180.895,5671218400,akshare,上证指数,sh000001
2011-12-16,2179.509,2225.538,2170.748,2224.84,5726590400,akshare,上证指数,sh000001
2011-12-19,2208.071,2221.448,2164.887,2218.235,5781846400,akshare,上证指数,sh000001
2011-12-20,2209.699,2239.859,2206.519,2215.93,5276111200,akshare,上证指数,sh000001
2011-12-21,2230.18,2237.466,2188.71,2191.148,5087726400,akshare,上证指数,sh000001
2011-12-22,2178.572,2201.587,2149.423,2186.297,5898611600,akshare,上证指数,sh000001
2011-12-23,2183.911,2219.786,2178.141,2204.784,5242132400,akshare,上证指数,sh000001
2011-12-26,2193.659,2213.453,2186.07,2190.11,4361366400,akshare,上证指数,sh000001
2011-12-27,2186.709,2196.973,2162.723,2166.205,4571218000,akshare,上证指数,sh000001
2011-12-28,2157.65,2170.672,2134.017,2170.013,4963343600,akshare,上证指数,sh000001
2011-12-29,2161.184,2181.955,2157.115,2173.561,4474920000,akshare,上证指数,sh000001
2011-12-30,2177.517,2200.988,2177.517,2199.417,5194384000,akshare,上证指数,sh000001
2012-01-04,2211.995,2217.52,2168.644,2169.39,4924553600,akshare,上证指数,sh000001
2012-01-05,2160.898,2183.404,2145.556,2148.452,5874344800,akshare,上证指数,sh000001
2012-01-06,2148.147,2164.322,2132.626,2163.395,5058305600,akshare,上证指数,sh000001
2012-01-09,2164.741,2226.218,2148.453,2225.89,7675984000,akshare,上证指数,sh000001
2012-01-10,2221.832,2288.628,2218.275,2285.744,10958541600,akshare,上证指数,sh000001
2012-01-11,2282.913,2290.644,2265.185,2276.046,8444178400,akshare,上证指数,sh000001
2012-01-12,2268.739,2295.224,2265.256,2275.01,7156999200,akshare,上证指数,sh000001
2012-01-13,2277.08,2281.532,2225.736,2244.58,7147432000,akshare,上证指数,sh000001
2012-01-16,2230.433,2241.259,2206.045,2206.193,4585952000,akshare,上证指数,sh000001
2012-01-17,2206.531,2298.376,2196.117,2298.376,8780356000,akshare,上证指数,sh000001
2012-01-18,2298.834,2311.579,2257.898,2266.384,8994042400,akshare,上证指数,sh000001
2012-01-19,2266.076,2305.707,2259.337,2296.075,7249886400,akshare,上证指数,sh000001
2012-01-20,2300.5,2322.891,2293.893,2319.118,6992275200,akshare,上证指数,sh000001
2012-01-30,2324.493,2324.493,2284.291,2285.038,5841368800,akshare,上证指数,sh000001
2012-01-31,2285.954,2296.384,2277.056,2292.61,4873832400,akshare,上证指数,sh000001
2012-02-01,2288.066,2305.863,2263.342,2268.08,5355381200,akshare,上证指数,sh000001
2012-02-02,2273.85,2312.556,2268.687,2312.556,6347187200,akshare,上证指数,sh000001
2012-02-03,2306.656,2336.267,2300.982,2330.405,7894369600,akshare,上证指数,sh000001
2012-02-06,2334.248,2341.575,2317.422,2331.136,7573448000,akshare,上证指数,sh000001
2012-02-07,2319.421,2319.708,2278.825,2291.902,6732690400,akshare,上证指数,sh000001
2012-02-08,2291.812,2350.965,2286.819,2347.53,8711452800,akshare,上证指数,sh000001
2012-02-09,2344.224,2363.613,2333.935,2349.589,9803232800,akshare,上证指数,sh000001
2012-02-10,2342.011,2368.979,2339.885,2351.981,9650161600,akshare,上证指数,sh000001
2012-02-13,2332.055,2365.339,2325.028,2351.855,8626358400,akshare,上证指数,sh000001
2012-02-14,2348.877,2352.469,2332.247,2344.771,7313041600,akshare,上证指数,sh000001
2012-02-15,2340.455,2374.282,2335.101,2366.702,9886102400,akshare,上证指数,sh000001
2012-02-16,2363.897,2373.804,2342.073,2356.86,9505116800,akshare,上证指数,sh000001
2012-02-17,2366.63,2372.512,2344.76,2357.181,7192484000,akshare,上证指数,sh000001
2012-02-20,2383.686,2388.009,2362.012,2363.597,8891158400,akshare,上证指数,sh000001
2012-02-21,2365.487,2382.146,2345.053,2381.43,7934867200,akshare,上证指数,sh000001
2012-02-22,2380.504,2404.442,2374.03,2403.587,11868427200,akshare,上证指数,sh000001
2012-02-23,2401.738,2416.805,2396.71,2409.554,11255359200,akshare,上证指数,sh000001
2012-02-24,2410.881,2439.977,2405.274,2439.628,13490324800,akshare,上证指数,sh000001
2012-02-27,2447.406,2478.375,2444.629,2447.057,15807324800,akshare,上证指数,sh000001
2012-02-28,2440.914,2458.651,2431.828,2451.857,11836199200,akshare,上证指数,sh000001
2012-02-29,2446.228,2453.067,2426.329,2428.487,9553695200,akshare,上证指数,sh000001
2012-03-01,2418.788,2437.874,2418.334,2426.115,7508328800,akshare,上证指数,sh000001
2012-03-02,2430.098,2461.121,2430.098,2460.693,10322837600,akshare,上证指数,sh000001
2012-03-05,2464.849,2469.841,2442.115,2445.002,11269332800,akshare,上证指数,sh000001
2012-03-06,2439.779,2442.001,2406.056,2410.445,10370900800,akshare,上证指数,sh000001
2012-03-07,2391.203,2413.695,2388.519,2394.794,9479064000,akshare,上证指数,sh000001
2012-03-08,2401.102,2426.698,2401.102,2420.276,9678213600,akshare,上证指数,sh000001
2012-03-09,2425.885,2440.511,2414.966,2439.462,10062405600,akshare,上证指数,sh000001
2012-03-12,2438.546,2440.857,2420.84,2434.859,10622305600,akshare,上证指数,sh000001
2012-03-13,2432.843,2457.22,2428.609,2455.795,10464971200,akshare,上证指数,sh000001
2012-03-14,2464.915,2476.216,2382.836,2391.23,17978603200,akshare,上证指数,sh000001
2012-03-15,2388.063,2403.742,2366.024,2373.774,12002549600,akshare,上证指数,sh000001
2012-03-16,2377.757,2406.148,2368.311,2404.736,10367562400,akshare,上证指数,sh000001
2012-03-19,2401.217,2412.336,2383.674,2410.184,10215348800,akshare,上证指数,sh000001
2012-03-20,2407.542,2407.542,2376.031,2376.839,9790393600,akshare,上证指数,sh000001
2012-03-21,2384.709,2396.722,2361.222,2378.195,9568653600,akshare,上证指数,sh000001
2012-03-22,2376.991,2386.099,2364.13,2375.772,7934888000,akshare,上证指数,sh000001
2012-03-23,2369.077,2371.263,2342.12,2349.539,7686213600,akshare,上证指数,sh000001
2012-03-26,2349.086,2357.996,2339.141,2350.599,5542773200,akshare,上证指数,sh000001
2012-03-27,2358.545,2363.766,2344.304,2347.179,6088111600,akshare,上证指数,sh000001
2012-03-28,2341.003,2341.42,2281.433,2284.881,8364528000,akshare,上证指数,sh000001
2012-03-29,2276.74,2280.958,2242.345,2252.16,7424808000,akshare,上证指数,sh000001
2012-03-30,2256.042,2266.208,2246.245,2262.788,6202414800,akshare,上证指数,sh000001
2012-04-05,2258.031,2303.824,2251.393,2302.241,8010145600,akshare,上证指数,sh000001
2012-04-06,2299.055,2309.64,2291.559,2306.553,7213652000,akshare,上证指数,sh000001
2012-04-09,2300.051,2304.65,2284.442,2285.777,5976064000,akshare,上证指数,sh000001
2012-04-10,2281.024,2306.387,2258.853,2305.863,6734552800,akshare,上证指数,sh000001
2012-04-11,2286.716,2319.053,2280.035,2308.925,7513007200,akshare,上证指数,sh000001
2012-04-12,2310.484,2351.055,2307.841,2350.864,9768789600,akshare,上证指数,sh000001
2012-04-13,2351.513,2369.701,2346.944,2359.161,9877441600,akshare,上证指数,sh000001
2012-04-16,2346.307,2364.111,2342.199,2357.026,8532268000,akshare,上证指数,sh000001
2012-04-17,2355.369,2363.013,2333.341,2334.985,8468844800,akshare,上证指数,sh000001
2012-04-18,2341.135,2383.64,2337.857,2380.848,10861254400,akshare,上证指数,sh000001
2012-04-19,2378.632,2386.978,2369.459,2378.634,9427242400,akshare,上证指数,sh000001
2012-04-20,2374.662,2407.294,2372.13,2406.863,11552206400,akshare,上证指数,sh000001
2012-04-23,2403.521,2411.51,2383.068,2388.588,12290756000,akshare,上证指数,sh000001
2012-04-24,2380.236,2415.749,2350.399,2388.834,13372235200,akshare,上证指数,sh000001
2012-04-25,2382.211,2411.421,2376.626,2406.813,13097286400,akshare,上证指数,sh000001
2012-04-26,2408.558,2414.754,2393.265,2404.697,11552958400,akshare,上证指数,sh000001
2012-04-27,2402.431,2408.42,2393.867,2396.316,9122835200,akshare,上证指数,sh000001
2012-05-02,2421.082,2446.35,2407.788,2438.436,12800600800,akshare,上证指数,sh000001
2012-05-03,2433.589,2441.953,2427.728,2440.08,10224849600,akshare,上证指数,sh000001
2012-05-04,2437.465,2453.731,2427.969,2452.014,10220487200,akshare,上证指数,sh000001
2012-05-07,2441.757,2451.947,2432.736,2451.947,10883010400,akshare,上证指数,sh000001
2012-05-08,2451.575,2451.598,2431.025,2448.884,10485553600,akshare,上证指数,sh000001
2012-05-09,2432.472,2432.472,2407.509,2408.587,9790220800,akshare,上证指数,sh000001
2012-05-10,2409.945,2419.121,2402.204,2410.23,8169847200,akshare,上证指数,sh000001
2012-05-11,2406.074,2415.977,2393.378,2394.983,7486399200,akshare,上证指数,sh000001
2012-05-14,2408.262,2411.272,2377.983,2380.725,9052633600,akshare,上证指数,sh000001
2012-05-15,2367.083,2376.594,2354.614,2374.843,7792291200,akshare,上证指数,sh000001
2012-05-16,2369.295,2372.032,2344.5,2346.192,7673383200,akshare,上证指数,sh000001
2012-05-17,2347.177,2383.306,2342.352,2378.886,8687003200,akshare,上证指数,sh000001
2012-05-18,2364.899,2369.598,2338.241,2344.52,8968941600,akshare,上证指数,sh000001
2012-05-21,2343.576,2360.386,2330.325,2348.3,7484034400,akshare,上证指数,sh000001
2012-05-22,2355.732,2374.056,2354.868,2373.307,7677977600,akshare,上证指数,sh000001
2012-05-23,2369.265,2378.077,2350.548,2363.437,8421657600,akshare,上证指数,sh000001
2012-05-24,2359.682,2373.057,2344.58,2350.973,7920680800,akshare,上证指数,sh000001
2012-05-25,2350.541,2355.808,2327.408,2333.553,7401924800,akshare,上证指数,sh000001
2012-05-28,2325.317,2361.744,2309.072,2361.367,9496210400,akshare,上证指数,sh000001
2012-05-29,2361.003,2393.279,2358.374,2389.636,11715772800,akshare,上证指数,sh000001
2012-05-30,2385.392,2391.691,2378.133,2384.668,8980979200,akshare,上证指数,sh000001
2012-05-31,2370.007,2382.989,2362.314,2372.234,7789022400,akshare,上证指数,sh000001
2012-06-01,2373.224,2388.087,2365.442,2373.436,7702192000,akshare,上证指数,sh000001
2012-06-04,2346.984,2348.199,2308.229,2308.55,9017934400,akshare,上证指数,sh000001
2012-06-05,2313.741,2323.298,2304.046,2311.916,6607852800,akshare,上证指数,sh000001
2012-06-06,2315.561,2323.113,2301.035,2309.555,5853202800,akshare,上证指数,sh000001
2012-06-07,2324.672,2328.672,2288.665,2293.13,6023204800,akshare,上证指数,sh000001
2012-06-08,2306.219,2306.882,2276.714,2281.447,6792464000,akshare,上证指数,sh000001
2012-06-11,2282.891,2311.772,2278.163,2305.856,6419796800,akshare,上证指数,sh000001
2012-06-12,2295.07,2298.95,2280.951,2289.791,5994198400,akshare,上证指数,sh000001
2012-06-13,2289.707,2319.714,2284.65,2318.924,7845435200,akshare,上证指数,sh000001
2012-06-14,2306.781,2314.585,2293.065,2295.946,7163372000,akshare,上证指数,sh000001
2012-06-15,2299.781,2314.242,2283.4,2306.85,6868757600,akshare,上证指数,sh000001
2012-06-18,2313.53,2325.052,2309.709,2316.052,6059462400,akshare,上证指数,sh000001
2012-06-19,2313.455,2313.455,2298.394,2300.795,6013590400,akshare,上证指数,sh000001
2012-06-20,2300.406,2304.458,2291.541,2292.877,5410395600,akshare,上证指数,sh000001
2012-06-21,2288.454,2288.454,2253.789,2260.877,5899201200,akshare,上证指数,sh000001
2012-06-25,2253.514,2253.514,2223.054,2224.114,5976895200,akshare,上证指数,sh000001
2012-06-26,2214.649,2229.24,2203.944,2222.067,5294080000,akshare,上证指数,sh000001
2012-06-27,2219.944,2233.543,2213.323,2216.934,5104912800,akshare,上证指数,sh000001
2012-06-28,2220.236,2224.155,2195.356,2195.843,5418218400,akshare,上证指数,sh000001
2012-06-29,2190.576,2226.485,2188.716,2225.431,6144188800,akshare,上证指数,sh000001
2012-07-02,2234.32,2234.873,2215.358,2226.11,6219620800,akshare,上证指数,sh000001
2012-07-03,2225.568,2244.832,2219.05,2229.193,6270302000,akshare,上证指数,sh000001
2012-07-04,2233.335,2239.27,2219.448,2227.315,5527365600,akshare,上证指数,sh000001
2012-07-05,2218.216,2218.216,2192.648,2201.353,5796793600,akshare,上证指数,sh000001
2012-07-06,2203.73,2227.473,2185.522,2223.579,7655792000,akshare,上证指数,sh000001
2012-07-09,2210.714,2216.697,2168.608,2170.814,7511147200,akshare,上证指数,sh000001
2012-07-10,2166.947,2178.195,2156.726,2164.437,5899397200,akshare,上证指数,sh000001
2012-07-11,2160.02,2176.491,2156.596,2175.383,5861447200,akshare,上证指数,sh000001
2012-07-12,2172.064,2197.044,2152.675,2185.491,8213376000,akshare,上证指数,sh000001
2012-07-13,2180.172,2198.661,2177.924,2185.895,5754684000,akshare,上证指数,sh000001
2012-07-16,2187.887,2188.063,2146.154,2147.955,6748768000,akshare,上证指数,sh000001
2012-07-17,2142.43,2165.335,2141.481,2161.186,5518440800,akshare,上证指数,sh000001
2012-07-18,2159.857,2170.296,2138.792,2169.099,6655266000,akshare,上证指数,sh000001
2012-07-19,2164.274,2197.79,2159.943,2184.841,7933804800,akshare,上证指数,sh000001
2012-07-20,2180.012,2185.733,2162.064,2168.638,6434667200,akshare,上证指数,sh000001
2012-07-23,2154.171,2154.171,2135.563,2141.402,5567708000,akshare,上证指数,sh000001
2012-07-24,2132.317,2158.948,2131.013,2146.589,5441128800,akshare,上证指数,sh000001
2012-07-25,2141.036,2151.45,2132.833,2136.151,4857589600,akshare,上证指数,sh000001
2012-07-26,2134.987,2147.664,2124.155,2126.004,5288407600,akshare,上证指数,sh000001
2012-07-27,2132.009,2139.154,2120.63,2128.765,5207692000,akshare,上证指数,sh000001
2012-07-30,2128.159,2137.736,2107.634,2109.914,5199238400,akshare,上证指数,sh000001
2012-07-31,2109.325,2116.904,2100.252,2103.634,5345609600,akshare,上证指数,sh000001
2012-08-01,2101.723,2130.712,2101.708,2123.36,5380460000,akshare,上证指数,sh000001
2012-08-02,2120.146,2126.46,2103.495,2111.182,5346754000,akshare,上证指数,sh000001
2012-08-03,2113.964,2133.266,2108.33,2132.796,5337132800,akshare,上证指数,sh000001
2012-08-06,2129.148,2158.681,2127.263,2154.916,7184320000,akshare,上证指数,sh000001
2012-08-07,2153.093,2159.683,2148.897,2157.62,7504980000,akshare,上证指数,sh000001
2012-08-08,2158.982,2168.734,2153.02,2160.99,7286953600,akshare,上证指数,sh000001
2012-08-09,2159.434,2175.545,2148.694,2174.102,7252924800,akshare,上证指数,sh000001
2012-08-10,2172.964,2176.795,2165.284,2168.814,6836856000,akshare,上证指数,sh000001
2012-08-13,2164.043,2164.043,2134.554,2136.078,7135232000,akshare,上证指数,sh000001
2012-08-14,2137.047,2144.006,2119.253,2142.525,6757159200,akshare,上证指数,sh000001
2012-08-15,2138.278,2139.142,2118.503,2118.945,5460939200,akshare,上证指数,sh000001
2012-08-16,2116.08,2122.683,2109.658,2112.197,4517300800,akshare,上证指数,sh000001
2012-08-17,2111.653,2120.714,2100.787,2114.891,4439063200,akshare,上证指数,sh000001
2012-08-20,2102.231,2110.78,2089.018,2106.957,4671750000,akshare,上证指数,sh000001
2012-08-21,2106.381,2124.195,2103.071,2118.268,6075650400,akshare,上证指数,sh000001
2012-08-22,2118.881,2121.149,2097.605,2107.711,5844141200,akshare,上证指数,sh000001
