date,open,high,low,close,volume,source,label,ticker
2014-04-22,7355.633,7392.883,7276.718,7391.217,8064545280,akshare,深证成指,sz399001
2014-04-23,7388.256,7470.149,7379.887,7434.725,6379811840,akshare,深证成指,sz399001
2014-04-24,7426.278,7472.044,7392.155,7419.444,6760946176,akshare,深证成指,sz399001
2014-04-25,7423.898,7459.012,7323.654,7323.654,7774922752,akshare,深证成指,sz399001
2014-04-28,7324.867,7353.335,7233.711,7240.462,8039793152,akshare,深证成指,sz399001
2014-04-29,7234.653,7353.016,7215.121,7339.864,5958500352,akshare,深证成指,sz399001
2014-04-30,7320.793,7335.47,7279.34,7312.862,5481415168,akshare,深证成指,sz399001
2014-05-05,7289.24,7334.386,7214.06,7309.555,5768693760,akshare,深证成指,sz399001
2014-05-06,7282.919,7381.224,7282.919,7311.886,6862928384,akshare,深证成指,sz399001
2014-05-07,7292.005,7292.005,7232.482,7234.694,6565128704,akshare,深证成指,sz399001
2014-05-08,7185.195,7306.788,7157.256,7169.976,6501686784,akshare,深证成指,sz399001
2014-05-09,7175.243,7182.417,7093.215,7162.437,6387874816,akshare,深证成指,sz399001
2014-05-12,7208.038,7334.47,7175.222,7318.139,8571341312,akshare,深证成指,sz399001
2014-05-13,7321.655,7362.873,7290.732,7310.314,7617347072,akshare,深证成指,sz399001
2014-05-14,7320.356,7369.169,7303.629,7325.522,6507637760,akshare,深证成指,sz399001
2014-05-15,7309.875,7309.875,7205.705,7213.77,6703247872,akshare,深证成指,sz399001
2014-05-16,7203.819,7261.354,7187.796,7242.167,5907756544,akshare,深证成指,sz399001
2014-05-19,7210.846,7210.846,7105.024,7151.487,5368294400,akshare,深证成指,sz399001
2014-05-20,7180.32,7220.333,7130.058,7151.18,5757505024,akshare,深证成指,sz399001
2014-05-21,7121.363,7205.235,7075.322,7204.646,5576693760,akshare,深证成指,sz399001
2014-05-22,7201.715,7295.036,7181.035,7183.675,7165384192,akshare,深证成指,sz399001
2014-05-23,7188.56,7246.952,7161.751,7240.921,6394201088,akshare,深证成指,sz399001
2014-05-26,7289.627,7306.612,7233.168,7275.106,7394481664,akshare,深证成指,sz399001
2014-05-27,7265.242,7305.958,7253.903,7260.123,6774258176,akshare,深证成指,sz399001
2014-05-28,7263.309,7381.467,7246.089,7380.694,8525296128,akshare,深证成指,sz399001
2014-05-29,7395.58,7432.349,7340.982,7341.564,8232319488,akshare,深证成指,sz399001
2014-05-30,7344.829,7393.382,7309.022,7364.829,7373429248,akshare,深证成指,sz399001
2014-06-03,7365.606,7399.459,7319.775,7321.52,6851099648,akshare,深证成指,sz399001
2014-06-04,7314.97,7314.97,7177.658,7223.128,6840848896,akshare,深证成指,sz399001
2014-06-05,7215.952,7306.757,7205.098,7303.635,6816558080,akshare,深证成指,sz399001
2014-06-06,7272.226,7283.648,7195.129,7235.39,7181472256,akshare,深证成指,sz399001
2014-06-09,7217.536,7301.339,7205.337,7227.242,6645222912,akshare,深证成指,sz399001
2014-06-10,7229.969,7345.538,7229.621,7341.663,7593689600,akshare,深证成指,sz399001
2014-06-11,7323.039,7354.488,7307.364,7340.686,7982760960,akshare,深证成指,sz399001
2014-06-12,7313.832,7318.748,7280.007,7299.812,8032524800,akshare,深证成指,sz399001
2014-06-13,7293.502,7429.958,7290.14,7401.353,9324493824,akshare,深证成指,sz399001
2014-06-16,7397.046,7433.542,7372.931,7416.989,9437011968,akshare,深证成指,sz399001
2014-06-17,7400.081,7400.081,7320.722,7331.374,8969806848,akshare,深证成指,sz399001
2014-06-18,7329.937,7351.972,7291.738,7297.397,8688474112,akshare,深证成指,sz399001
2014-06-19,7301.385,7324.64,7148.023,7180.321,9100792832,akshare,深证成指,sz399001
2014-06-20,7181.153,7207.63,7134.535,7195.688,6693548544,akshare,深证成指,sz399001
2014-06-23,7205.89,7253.981,7184.159,7192.873,7286218752,akshare,深证成指,sz399001
2014-06-24,7200.655,7243.319,7185.405,7240.845,7576989184,akshare,深证成指,sz399001
2014-06-25,7238.824,7238.824,7174.598,7217.653,7240086528,akshare,深证成指,sz399001
2014-06-26,7219.17,7306.726,7219.17,7291.882,9221701632,akshare,深证成指,sz399001
2014-06-27,7291.181,7344.794,7270.518,7312.624,10676686848,akshare,深证成指,sz399001
2014-06-30,7312.677,7362.431,7312.677,7343.275,10971029504,akshare,深证成指,sz399001
2014-07-01,7340.594,7350.868,7277.407,7297.495,10995918848,akshare,深证成指,sz399001
2014-07-02,7298.021,7319.351,7258.312,7310.377,11433667584,akshare,深证成指,sz399001
2014-07-03,7300.254,7362.387,7286.177,7335.536,12629235712,akshare,深证成指,sz399001
2014-07-04,7346.691,7363.156,7318.572,7333.91,11319333888,akshare,深证成指,sz399001
2014-07-07,7336.629,7373.229,7301.569,7321.515,10489861120,akshare,深证成指,sz399001
2014-07-08,7319.285,7358.33,7277.464,7358.33,10843805696,akshare,深证成指,sz399001
2014-07-09,7341.169,7342.321,7192.706,7192.706,12435087360,akshare,深证成指,sz399001
2014-07-10,7193.218,7218.102,7149.382,7159.628,10397134848,akshare,深证成指,sz399001
2014-07-11,7158.578,7232.715,7146.451,7206.973,10721009664,akshare,深证成指,sz399001
2014-07-14,7206.129,7279.147,7180.212,7278.858,11937076224,akshare,深证成指,sz399001
2014-07-15,7278.961,7314.182,7270.124,7304.409,13150184448,akshare,深证成指,sz399001
2014-07-16,7289.192,7324.682,7251.571,7261.913,11462259712,akshare,深证成指,sz399001
2014-07-17,7251.145,7251.145,7151.429,7194.744,9126162432,akshare,深证成指,sz399001
2014-07-18,7166.645,7312.827,7159.835,7259.448,8976614400,akshare,深证成指,sz399001
2014-07-21,7264.539,7301.151,7251.345,7274.505,8596875264,akshare,深证成指,sz399001
2014-07-22,7261.366,7384.87,7258.584,7372.654,10351298560,akshare,深证成指,sz399001
2014-07-23,7362.736,7412.836,7341.563,7375.306,11374190592,akshare,深证成指,sz399001
2014-07-24,7384.922,7510.42,7384.922,7503.401,12518188032,akshare,深证成指,sz399001
2014-07-25,7528.337,7578.118,7503.624,7578.118,10823759872,akshare,深证成指,sz399001
2014-07-28,7630.355,7826.791,7630.355,7808.66,15116067840,akshare,深证成指,sz399001
2014-07-29,7828.347,7895.733,7799.135,7867.042,15026703360,akshare,深证成指,sz399001
2014-07-30,7867.931,7920.974,7820.796,7853.226,14244609024,akshare,深证成指,sz399001
2014-07-31,7845.796,7957.462,7821.707,7956.907,13346798592,akshare,深证成指,sz399001
2014-08-01,7919.783,8021.148,7880.424,7880.975,15431215104,akshare,深证成指,sz399001
2014-08-04,7896.969,8006.909,7892.553,8006.909,13142227968,akshare,深证成指,sz399001
2014-08-05,8007.47,8032.278,7950.521,8007.762,14617274368,akshare,深证成指,sz399001
2014-08-06,7962.557,8022.537,7883.077,7995.499,14760178688,akshare,深证成指,sz399001
2014-08-07,7990.003,8027.506,7869.88,7872.953,14404766720,akshare,深证成指,sz399001
2014-08-08,7890.879,7929.124,7845.259,7885.327,11857887232,akshare,深证成指,sz399001
2014-08-11,7902.244,8017.134,7902.244,8009.735,13297068032,akshare,深证成指,sz399001
2014-08-12,8000.917,8000.917,7933.507,7966.887,13755470848,akshare,深证成指,sz399001
2014-08-13,7967.913,8029.729,7897.797,7980.49,14823285760,akshare,深证成指,sz399001
2014-08-14,7977.331,7998.907,7887.951,7893.898,14941630464,akshare,深证成指,sz399001
2014-08-15,7901.193,8012.14,7891.055,7982.074,14284481536,akshare,深证成指,sz399001
2014-08-18,8018.182,8058.552,7985.887,8045.861,16202433536,akshare,深证成指,sz399001
2014-08-19,8064.622,8073.216,7994.504,8043.254,17827317760,akshare,深证成指,sz399001
2014-08-20,8029.513,8060.508,8000.212,8023.072,16051082240,akshare,深证成指,sz399001
2014-08-21,8021.145,8024.65,7904.068,8010.71,15123521536,akshare,深证成指,sz399001
2014-08-22,8003.526,8074.419,7997.587,8059.4,14261601280,akshare,深证成指,sz399001
2014-08-25,8054.883,8056.212,7925.217,7934.806,13769387008,akshare,深证成指,sz399001
2014-08-26,7915.333,7946.389,7786.232,7813.977,14014030848,akshare,深证成指,sz399001
2014-08-27,7809.516,7881.253,7809.516,7841.074,11077434368,akshare,深证成指,sz399001
2014-08-28,7840.394,7854.282,7735.682,7743.537,11216904192,akshare,深证成指,sz399001
2014-08-29,7758.362,7841.701,7755.474,7841.701,9122010112,akshare,深证成指,sz399001
2014-09-01,7852.907,7944.145,7852.872,7941.163,11771875328,akshare,深证成指,sz399001
2014-09-02,7958.847,8046.714,7923.981,8043.312,15889687552,akshare,深证成指,sz399001
2014-09-03,8051.09,8136.56,8051.09,8115.867,17573304320,akshare,深证成指,sz399001
2014-09-04,8141.39,8180.424,8103.201,8176.566,17628229632,akshare,深证成指,sz399001
2014-09-05,8202.662,8237.418,8158.826,8214.526,17544732672,akshare,深证成指,sz399001
2014-09-09,8220.963,8225.096,8155.828,8201.508,17056290816,akshare,深证成指,sz399001
2014-09-10,8164.405,8172.124,8109.445,8158.595,16994907136,akshare,深证成指,sz399001
2014-09-11,8153.52,8251.056,8095.864,8117.922,19785252864,akshare,深证成指,sz399001
2014-09-12,8104.418,8147.196,8069.682,8146.994,16046978048,akshare,深证成指,sz399001
2014-09-15,8124.734,8125.231,8051.526,8112.648,18638252032,akshare,深证成指,sz399001
2014-09-16,8130.219,8143.91,7918.603,7921.073,23587506176,akshare,深证成指,sz399001
2014-09-17,7951.42,7986.486,7893.099,7981.822,16244836352,akshare,深证成指,sz399001
2014-09-18,7964.47,8020.363,7942.851,8004.571,14702178304,akshare,深证成指,sz399001
2014-09-19,8006.057,8060.736,7971.216,8047.253,13759328256,akshare,深证成指,sz399001
2014-09-22,8036.871,8036.871,7886.88,7895.869,14648270848,akshare,深证成指,sz399001
2014-09-23,7906.468,7974.818,7906.468,7965.885,13673545728,akshare,深证成指,sz399001
2014-09-24,7944.322,8103.304,7925.379,8100.224,17221859328,akshare,深证成指,sz399001
2014-09-25,8137.331,8167.03,8058.703,8076.512,18222336000,akshare,深证成指,sz399001
2014-09-26,8050.639,8078.069,8021.27,8072.883,14890604544,akshare,深证成指,sz399001
2014-09-29,8084.271,8107.15,8045.886,8082.845,16499077120,akshare,深证成指,sz399001
2014-09-30,8095.269,8100.292,8060.353,8080.346,14956548096,akshare,深证成指,sz399001
2014-10-08,8134.366,8183.652,8073.717,8183.652,16624708608,akshare,深证成指,sz399001
2014-10-09,8199.683,8234.922,8131.171,8204.009,20487747584,akshare,深证成指,sz399001
2014-10-10,8186.332,8260.226,8158.343,8211.542,19613503488,akshare,深证成指,sz399001
2014-10-13,8179.486,8193.356,8092.486,8164.067,17577824256,akshare,深证成指,sz399001
2014-10-14,8150.859,8200.352,8105.536,8139.961,17280542720,akshare,深证成指,sz399001
2014-10-15,8141.143,8209.903,8086.63,8198.124,16656569344,akshare,深证成指,sz399001
2014-10-16,8156.785,8227.142,8110.687,8110.687,17505435648,akshare,深证成指,sz399001
2014-10-17,8116.815,8182.828,8015.618,8151.523,16944619520,akshare,深证成指,sz399001
2014-10-20,8175.684,8219.803,8153.095,8204.202,12932440064,akshare,深证成指,sz399001
2014-10-21,8197.169,8206.892,8101.601,8106.92,13264412672,akshare,深证成指,sz399001
2014-10-22,8114.892,8162.835,8059.557,8063.202,12252186624,akshare,深证成指,sz399001
2014-10-23,8044.714,8077.78,7957.032,7969.164,13324992512,akshare,深证成指,sz399001
2014-10-24,7982.313,8003.788,7899.543,7921.131,9972230144,akshare,深证成指,sz399001
2014-10-27,7881.012,7881.012,7803.464,7829.332,10178597888,akshare,深证成指,sz399001
2014-10-28,7846.866,7988.341,7846.866,7988.341,13937838080,akshare,深证成指,sz399001
2014-10-29,8010.413,8109.637,7962.032,8090.681,18840350720,akshare,深证成指,sz399001
2014-10-30,8088.979,8105.723,8034.078,8090.553,17405644800,akshare,深证成指,sz399001
2014-10-31,8109.552,8230.587,8088.264,8225.612,17517881344,akshare,深证成指,sz399001
2014-11-03,8245.034,8285.155,8202.531,8240.149,17376010240,akshare,深证成指,sz399001
2014-11-04,8231.504,8236.165,8179.342,8206.791,17349107712,akshare,深证成指,sz399001
2014-11-05,8221.952,8248.559,8189.84,8198.571,15929010176,akshare,深证成指,sz399001
2014-11-06,8206.55,8223.303,8137.419,8211.959,14481816576,akshare,深证成指,sz399001
2014-11-07,8226.307,8348.879,8183.06,8234.866,17932840960,akshare,深证成指,sz399001
2014-11-10,8299.419,8410.949,8251.743,8410.216,15853188096,akshare,深证成指,sz399001
2014-11-11,8443.246,8491.117,8243.902,8312.885,20523726848,akshare,深证成指,sz399001
2014-11-12,8287.572,8410.42,8271.843,8410.29,12908043264,akshare,深证成指,sz399001
2014-11-13,8416.675,8416.806,8288.055,8305.084,16094101504,akshare,深证成指,sz399001
2014-11-14,8263.97,8343.914,8242.486,8326.897,12381509632,akshare,深证成指,sz399001
2014-11-17,8358.128,8389.395,8278.116,8283.804,12416888832,akshare,深证成指,sz399001
2014-11-18,8264.398,8295.983,8173.444,8196.594,11478764544,akshare,深证成指,sz399001
2014-11-19,8206.778,8265.582,8202.782,8225.073,12085571584,akshare,深证成指,sz399001
2014-11-20,8210.823,8236.32,8190.403,8205.377,10949229568,akshare,深证成指,sz399001
2014-11-21,8209.983,8335.586,8194.524,8332.298,13259400192,akshare,深证成指,sz399001
2014-11-24,8498.058,8645.39,8464.608,8577.906,20387620864,akshare,深证成指,sz399001
2014-11-25,8600.313,8694.592,8578.456,8693.432,19057371136,akshare,深证成指,sz399001
2014-11-26,8712.291,8774.778,8680.863,8763.784,19632259072,akshare,深证成指,sz399001
2014-11-27,8798.408,8860.433,8743.932,8860.433,21535901696,akshare,深证成指,sz399001
2014-11-28,8837.472,9010.173,8767.116,9002.227,23788902400,akshare,深证成指,sz399001
2014-12-01,9029.64,9180.64,9028.834,9095.757,22416318464,akshare,深证成指,sz399001
2014-12-02,9058.318,9433.643,9027.299,9366.949,20464971776,akshare,深证成指,sz399001
2014-12-03,9448.366,9777.765,9441.833,9643.924,28893861888,akshare,深证成指,sz399001
2014-12-04,9679.589,10040.724,9659.948,10029.831,27371141120,akshare,深证成指,sz399001
2014-12-05,10164.373,10319.867,9749.136,10067.279,31302445056,akshare,深证成指,sz399001
2014-12-08,10047.117,10587.623,9919.649,10554.566,27392710656,akshare,深证成指,sz399001
2014-12-09,10496.629,11050.846,10042.013,10116.49,34579591168,akshare,深证成指,sz399001
2014-12-10,10154.53,10567.451,10048.464,10545.515,23077715968,akshare,深证成指,sz399001
2014-12-11,10443.655,10725.769,10387.593,10478.881,23636078592,akshare,深证成指,sz399001
2014-12-12,10451.612,10622.883,10390.019,10462.312,20365449216,akshare,深证成指,sz399001
2014-12-15,10477.448,10531.657,10298.376,10504.229,21090093056,akshare,深证成指,sz399001
2014-12-16,10486.687,10668.617,10429.56,10668.617,21359767552,akshare,深证成指,sz399001
2014-12-17,10728.743,10788.971,10533.115,10786.722,22890358784,akshare,深证成指,sz399001
2014-12-18,10744.271,10812.15,10656.347,10665.179,18228715520,akshare,深证成指,sz399001
2014-12-19,10646.658,10684.601,10382.287,10627.109,21201061888,akshare,深证成指,sz399001
2014-12-22,10607.578,10742.369,10474.924,10608.515,24346818560,akshare,深证成指,sz399001
2014-12-23,10549.979,10794.191,10490.14,10570.786,16794272768,akshare,深证成指,sz399001
2014-12-24,10614.124,10627.085,10179.256,10292.522,15393959936,akshare,深证成指,sz399001
2014-12-25,10350.941,10514.64,10296.001,10493.779,14876583936,akshare,深证成指,sz399001
2014-12-26,10505.707,10816.828,10487.906,10802.636,17221128192,akshare,深证成指,sz399001
2014-12-29,10918.956,10965.287,10665.259,10780.396,20187488256,akshare,深证成指,sz399001
2014-12-30,10756.578,10866.363,10660.202,10722.262,16569458688,akshare,深证成指,sz399001
2014-12-31,10723.091,11037.607,10711.327,11014.624,15917799424,akshare,深证成指,sz399001
2015-01-05,11150.979,11587.279,11150.979,11520.59,21835636736,akshare,深证成指,sz399001
2015-01-06,11424.922,11749.138,11374.505,11667.967,21161017344,akshare,深证成指,sz399001
2015-01-07,11612.731,11714.78,11505.033,11613.356,16836333568,akshare,深证成指,sz399001
2015-01-08,11624.593,11656.705,11371.925,11465.138,16444678144,akshare,深证成指,sz399001
2015-01-09,11424.532,11738.248,11313.246,11324.762,16163013632,akshare,深证成指,sz399001
2015-01-12,11279.73,11376.088,11116.058,11285.18,13967474688,akshare,深证成指,sz399001
2015-01-13,11250.878,11418.453,11244.423,11355.809,12407477248,akshare,深证成指,sz399001
2015-01-14,11366.946,11429.307,11153.166,11237.782,12186676224,akshare,深证成指,sz399001
2015-01-15,11240.837,11483.751,11161.519,11483.684,12583158784,akshare,深证成指,sz399001
2015-01-16,11496.763,11583.73,11436.277,11532.802,14725565440,akshare,深证成指,sz399001
2015-01-19,10939.043,11204.489,10634.619,10770.929,19538006016,akshare,深证成指,sz399001
2015-01-20,10761.276,11026.054,10750.85,10996.482,18089007104,akshare,深证成指,sz399001
2015-01-21,11051.948,11395.1,11000.741,11372.18,21173667840,akshare,深证成指,sz399001
2015-01-22,11358.438,11499.439,11342.079,11471.209,19275427840,akshare,深证成指,sz399001
2015-01-23,11507.438,11554.517,11379.963,11436.287,18471657472,akshare,深证成指,sz399001
2015-01-26,11564.219,11711.889,11512.008,11686.967,18267070464,akshare,深证成指,sz399001
2015-01-27,11670.239,11705.906,11368.99,11551.873,20400203776,akshare,深证成指,sz399001
2015-01-28,11484.991,11530.094,11309.213,11354.201,16807463936,akshare,深证成指,sz399001
2015-01-29,11187.297,11319.473,11161.43,11249.037,15720123392,akshare,深证成指,sz399001
2015-01-30,11290.454,11354.094,11132.799,11150.694,15549739008,akshare,深证成指,sz399001
2015-02-02,10952.14,11140.97,10921.439,10963.136,13373903872,akshare,深证成指,sz399001
2015-02-03,11077.479,11216.679,10993.548,11209.19,14627625984,akshare,深证成指,sz399001
2015-02-04,11241.977,11364.375,11111.531,11116.55,15653647360,akshare,深证成指,sz399001
2015-02-05,11367.142,11386.734,11065.578,11065.578,17634615296,akshare,深证成指,sz399001
2015-02-06,11022.487,11054.94,10715.43,10791.103,15081439232,akshare,深证成指,sz399001
2015-02-09,10792.004,10975.847,10760.047,10868.141,12054317056,akshare,深证成指,sz399001
2015-02-10,10887.681,11136.62,10875.285,11136.62,10833819648,akshare,深证成指,sz399001
2015-02-11,11174.306,11318.458,11167.122,11265.626,12821671936,akshare,深证成指,sz399001
2015-02-12,11268.586,11348.316,11185.003,11302.731,13383619584,akshare,深证成指,sz399001
2015-02-13,11362.003,11564.682,11338.012,11443.052,16696781824,akshare,深证成指,sz399001
2015-02-16,11474.877,11606.014,11437.74,11595.253,16643604480,akshare,深证成指,sz399001
2015-02-17,11658.05,11772.15,11644.539,11718.562,14936050688,akshare,深证成指,sz399001
2015-02-25,11755.183,11755.183,11500.691,11539.7,15271303168,akshare,深证成指,sz399001
2015-02-26,11526.511,11752.01,11470.427,11750.78,16524576768,akshare,深证成指,sz399001
2015-02-27,11736.289,11819.417,11719.664,11757.684,18201556992,akshare,深证成指,sz399001
2015-03-02,11869.958,11955.815,11781.61,11884.017,24196079616,akshare,深证成指,sz399001
2015-03-03,11800.989,11800.989,11515.552,11526.223,25346463744,akshare,深证成指,sz399001
2015-03-04,11530.935,11688.279,11521.696,11655.075,21830307840,akshare,深证成指,sz399001
2015-03-05,11597.488,11628.147,11484.796,11566.388,22419591168,akshare,深证成指,sz399001
2015-03-06,11600.66,11626.106,11381.905,11392.397,20205864960,akshare,深证成指,sz399001
2015-03-09,11280.019,11547.83,11169.051,11533.231,18494840832,akshare,深证成指,sz399001
2015-03-10,11501.978,11649.251,11479.275,11556.653,19523072000,akshare,深证成指,sz399001
2015-03-11,11554.664,11682.541,11491.687,11525.088,19340097536,akshare,深证成指,sz399001
2015-03-12,11593.69,11645.561,11516.247,11635.589,19846127616,akshare,深证成指,sz399001
2015-03-13,11680.471,11751.195,11654.192,11713.611,17914822656,akshare,深证成指,sz399001
2015-03-16,11791.417,12021.823,11748.083,12017.773,25402662912,akshare,深证成指,sz399001
2015-03-17,12083.438,12190.276,12046.798,12169.516,31538180096,akshare,深证成指,sz399001
2015-03-18,12206.717,12505.342,12190.254,12496.239,32214585344,akshare,深证成指,sz399001
2015-03-19,12549.547,12552.711,12337.675,12429.111,31163834368,akshare,深证成指,sz399001
2015-03-20,12427.414,12659.829,12387.888,12544.454,29787406336,akshare,深证成指,sz399001
2015-03-23,12644.19,12813.833,12644.19,12780.317,32282079232,akshare,深证成指,sz399001
2015-03-24,12841.145,12841.445,12495.917,12801.202,39078535168,akshare,深证成指,sz399001
2015-03-25,12776.003,12841.903,12656.523,12757.095,33324044288,akshare,深证成指,sz399001
2015-03-26,12703.346,12856.213,12601.749,12712.979,30785759232,akshare,深证成指,sz399001
2015-03-27,12779.326,12930.241,12717.431,12874.424,23697584128,akshare,深证成指,sz399001
2015-03-30,12917.136,13242.306,12894.494,13193.316,29805119488,akshare,深证成指,sz399001
2015-03-31,13420.923,13538.287,13106.969,13160.664,31772860416,akshare,深证成指,sz399001
2015-04-01,13187.422,13454.812,13142.401,13394.725,28787562496,akshare,深证成指,sz399001
2015-04-02,13486.895,13537.38,13235.279,13426.1,32176713728,akshare,深证成指,sz399001
2015-04-03,13336.866,13502.467,13296.945,13494.641,32623357952,akshare,深证成指,sz399001
2015-04-07,13626.621,13769.763,13625.26,13768.728,34447695872,akshare,深证成指,sz399001
2015-04-08,13814.979,13846.55,13513.145,13841.717,36142919680,akshare,深证成指,sz399001
2015-04-09,13898.493,13914.007,13505.852,13796.733,34615058432,akshare,深证成指,sz399001
2015-04-10,13718.925,14034.31,13650.324,14013.335,29530791936,akshare,深证成指,sz399001
2015-04-13,14100.353,14175.356,13972.41,14149.505,33280811008,akshare,深证成指,sz399001
2015-04-14,14132.612,14221.506,13920.064,14042.464,32690909184,akshare,深证成指,sz399001
2015-04-15,14023.402,14023.402,13646.607,13646.607,31157415936,akshare,深证成指,sz399001
2015-04-16,13549.873,14024.677,13492.766,13967.802,25965008896,akshare,深证成指,sz399001
2015-04-17,14120.773,14249.468,14039.036,14149.342,33430124544,akshare,深证成指,sz399001
2015-04-20,14132.829,14288.325,13814.961,13871.599,37036941312,akshare,深证成指,sz399001
2015-04-21,13882.436,14438.995,13882.436,14438.995,30927261696,akshare,深证成指,sz399001
2015-04-22,14529.244,14756.152,14510.934,14749.133,36390428672,akshare,深证成指,sz399001
2015-04-23,14842.205,14893.01,14647.138,14743.217,37866377216,akshare,深证成指,sz399001
2015-04-24,14615.535,14771.287,14422.537,14598.695,35316596736,akshare,深证成指,sz399001
2015-04-27,14749.024,14910.313,14644.007,14809.424,34525265920,akshare,深证成指,sz399001
2015-04-28,14946.95,14979.81,14580.422,14707.245,33395286016,akshare,深证成指,sz399001
2015-04-29,14669.217,14907.957,14542.321,14871.952,27250601984,akshare,深证成指,sz399001
2015-04-30,14909.06,15009.729,14818.64,14818.64,27631869952,akshare,深证成指,sz399001
2015-05-04,14846.478,14958.791,14714.912,14860.53,26406178816,akshare,深证成指,sz399001
2015-05-05,14831.905,14831.905,14145.501,14233.098,30063779840,akshare,深证成指,sz399001
2015-05-06,14347.55,14569.645,14032.021,14136.166,26659721216,akshare,深证成指,sz399001
2015-05-07,14080.355,14226.08,14027.603,14114.728,22651328512,akshare,深证成指,sz399001
2015-05-08,14271.461,14481.438,14165.07,14481.249,25423546368,akshare,深证成指,sz399001
2015-05-11,14572.815,14946.651,14447.781,14944.883,31739418624,akshare,深证成指,sz399001
2015-05-12,14975.226,15088.96,14879.597,15066.289,33400096768,akshare,深证成指,sz399001
2015-05-13,15075.024,15245.813,14962.377,15173.092,34702221312,akshare,深证成指,sz399001
2015-05-14,15210.753,15299.794,15003.723,15024.468,33796022272,akshare,深证成指,sz399001
2015-05-15,14955.411,14955.411,14590.757,14694.947,31117135872,akshare,深证成指,sz399001
2015-05-18,14612.884,14759.086,14564.733,14672.632,29549312000,akshare,深证成指,sz399001
2015-05-19,14723.214,15173.919,14704.328,15127.376,31803985920,akshare,深证成指,sz399001
2015-05-20,15206.559,15618.128,15206.559,15337.083,37961330688,akshare,深证成指,sz399001
2015-05-21,15402.948,15872.588,15402.948,15872.534,35576647680,akshare,深证成指,sz399001
2015-05-22,16084.038,16191.152,15731.01,16045.797,43612905472,akshare,深证成指,sz399001
2015-05-25,15894.14,16368.908,15810.149,16351.056,42140536832,akshare,深证成指,sz399001
2015-05-26,16456.23,16904.146,16397.504,16903.471,44692148224,akshare,深证成指,sz399001
2015-05-27,16988.904,17061.918,16610.779,16963.521,44479520768,akshare,深证成指,sz399001
2015-05-28,16953.604,17153.803,15909.101,15912.947,52204961792,akshare,深证成指,sz399001
2015-05-29,15920.326,16386.055,15299.647,16100.448,41243725824,akshare,深证成指,sz399001
2015-06-01,16247.389,16921.066,16245.553,16917.525,36479877120,akshare,深证成指,sz399001
2015-06-02,17051.221,17485.578,16963.738,17485.578,39649845248,akshare,深证成指,sz399001
2015-06-03,17626.916,17696.477,17098.432,17538.504,40720175104,akshare,深证成指,sz399001
2015-06-04,17579.357,17608.725,16426.313,17501.053,40160006144,akshare,深证成指,sz399001
2015-06-05,17727.859,17901.863,17302.555,17649.086,44420239360,akshare,深证成指,sz399001
2015-06-08,17648.723,17648.723,17145.697,17452.309,42082390016,akshare,深证成指,sz399001
2015-06-09,17410.641,17609.275,17184.324,17398.996,34716844032,akshare,深证成指,sz399001
2015-06-10,17297.039,17852.359,17165.895,17677.572,35876134912,akshare,深证成指,sz399001
2015-06-11,17692.898,17889.91,17606.426,17889.689,35108790272,akshare,深证成指,sz399001
2015-06-12,17978.049,18198.072,17921.91,18098.273,38507196416,akshare,深证成指,sz399001
2015-06-15,18182.643,18211.758,17668.67,17702.551,40617836544,akshare,深证成指,sz399001
2015-06-16,17502.367,17502.367,16911.91,17075.932,35302039552,akshare,深证成指,sz399001
2015-06-17,17073.078,17474.078,16564.365,17405.57,31241916416,akshare,深证成指,sz399001
2015-06-18,17367.129,17442.77,16709.604,16734.84,28905971712,akshare,深证成指,sz399001
2015-06-19,16386.98,16578.877,15700.494,15725.47,28964642816,akshare,深证成指,sz399001
2015-06-23,15720.321,16047.316,14938.821,16045.989,29292773376,akshare,深证成指,sz399001
2015-06-24,16178.553,16345.749,15867.912,16312.311,33217343488,akshare,深证成指,sz399001
2015-06-25,16369.995,16399.344,15499.223,15692.444,33171568640,akshare,深证成指,sz399001
2015-06-26,15196.558,15229.001,14321.052,14398.785,29466585088,akshare,深证成指,sz399001
2015-06-29,14703.966,14712.163,13250.347,13566.271,35894693888,akshare,深证成指,sz399001
2015-06-30,13274.645,14352.052,12723.159,14337.965,39954010112,akshare,深证成指,sz399001
2015-07-01,14185.102,14696.982,13578.375,13650.816,34874208256,akshare,深证成指,sz399001
2015-07-02,13655.732,13732.494,12727.229,12924.19,32073508864,akshare,深证成指,sz399001
2015-07-03,12475.61,13154.131,11953.081,12246.062,31553617920,akshare,深证成指,sz399001
2015-07-06,13140.14,13140.14,11584.471,12075.769,39633797120,akshare,深证成指,sz399001
2015-07-07,11660.56,11767.66,11282.623,11375.604,22732402688,akshare,深证成指,sz399001
2015-07-08,10870.144,11112.616,10850.384,11040.889,30732859392,akshare,深证成指,sz399001
2015-07-09,10953.332,11513.36,10932.997,11510.34,20745453568,akshare,深证成指,sz399001
2015-07-10,11733.448,12062.902,11696.769,12038.145,15891522560,akshare,深证成指,sz399001
2015-07-13,12367.618,12658.069,12261.253,12614.155,23384911872,akshare,深证成指,sz399001
2015-07-14,12796.485,13091.928,12635.197,12728.513,28563515392,akshare,深证成指,sz399001
2015-07-15,12783.075,12792.311,12093.9,12132.419,34529542144,akshare,深证成指,sz399001
